,gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,playNullifiedByPenalty,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,expectedPoints,offenseFormation,receiverAlignment,playClockAtSnap,passResult,passLength,targetX,targetY,playAction,dropbackType,dropbackDistance,passLocationType,timeToThrow,timeInTackleBox,timeToSack,passTippedAtLine,unblockedPressure,qbSpike,qbKneel,qbSneak,rushLocationType,penaltyYards,prePenaltyYardsGained,yardsGained,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPointsAdded,isDropback,pff_runConceptPrimary,pff_runConceptSecondary,pff_runPassOption,pff_passCoverage,pff_manZone,swing_play
5056,2022091200,3101,(11:27) (Shotgun) R.Wilson pass deep left to C.Sutton to DEN 43 for 17 yards (J.Brooks).,4,3,4,DEN,SEA,DEN,26,11:27,17,13,N,84,0.661925386637449,0.338074613362551,0.191760624758899,SHOTGUN,3x1,1.0,C,17.0,66.67,17.18,False,TRADITIONAL,4.03000020980835,INSIDE_BOX,3.904,3.90400004386902,,False,False,False,0,,,,17,17,-0.108095783740282,0.108095783740282,2.04063004814088,True,,,0,Cover-6 Right,Zone,1
5083,2022100906,2090,"(:14) (Shotgun) G.Smith pass deep middle to T.Lockett for 35 yards, TOUCHDOWN [M.Davenport]. Pass 35, YAC 0",2,2,6,SEA,NO,NO,35,00:14,17,13,N,45,0.670679237693548,0.329320762306452,1.85343223629752,SHOTGUN,2x2,6.0,C,35.0,7.18,29.45,False,TRADITIONAL,3.14000010490417,INSIDE_BOX,3.77,3.76999998092651,,False,False,False,0,,,,35,35,-0.228700280189514,0.228700280189514,5.14656776370248,True,,,0,2-Man,Man,1
5123,2022091101,4174,(:14) (No Huddle) J.Brissett spiked the ball to stop the clock.,4,3,1,CLE,CAR,CAR,40,00:14,24,23,N,50,0.46535336834689,0.53464663165311,1.65512512915302,,,33.0,I,0.0,,,False,,,,,,,False,,True,0,,,,0,0,0.239190983896454,-0.239190983896454,-0.670019653509371,True,,,0,,,1
5141,2022091800,281,(10:42) (Shotgun) T.Tagovailoa pass short left intended for T.Hill INTERCEPTED by M.Williams at BLT 20. M.Williams to BLT 20 for no gain (T.Hill).,1,2,6,MIA,BAL,BAL,29,10:42,7,0,N,39,0.646266438066959,0.353733561933041,3.80988867627457,SHOTGUN,2x2,5.0,IN,9.0,25.02,14.54,True,TRADITIONAL,5.1100001335144,INSIDE_BOX,3.303,3.30299997329712,,False,True,False,0,,,,0,0,0.102869877591729,-0.102869877591729,-5.06117036147043,True,POWER,,0,Quarters,Zone,1
5144,2022102306,2460,"(11:55) (Shotgun) T.Heinicke pass deep right to T.McLaurin for 37 yards, TOUCHDOWN.",3,1,10,WAS,GB,GB,37,11:55,10,14,N,73,0.332093060016632,0.667906939983368,3.76185937481932,SHOTGUN,3x1,8.0,C,37.0,109.04,1.35,True,TRADITIONAL,2.46000003814697,INSIDE_BOX,2.502,2.50200009346008,,False,False,False,0,,,,37,37,0.124689385294914,-0.124689385294914,3.23814062518068,True,UNDEFINED,,0,Cover-1,Man,1
5148,2022110601,3330,"(5:16) (No Huddle, Shotgun) J.Fields scrambles left end ran ob at CHI 42 for 13 yards (N.Igbinoghene).",4,3,7,CHI,MIA,CHI,29,05:16,32,35,N,39,0.25863242149353,0.74136757850647,0.326655744574964,SHOTGUN,2x2,15.0,R,,,,False,SCRAMBLE,3.34999990463257,,,,,,False,,0,False,INSIDE_LEFT,,13,13,0.117854207754135,-0.117854207754135,1.76118014892563,True,,,0,Cover-1,Man,1
5180,2022091101,3750,(2:26) (Shotgun) J.Brissett pass incomplete short right to D.Peoples-Jones.,4,3,9,CLE,CAR,CLE,44,02:26,21,23,N,66,0.241812467575073,0.758187532424927,0.836236232193187,SHOTGUN,3x1,20.0,I,6.0,61.66,42.92,False,TRADITIONAL,5.67999982833862,INSIDE_BOX,3.501,3.50099992752075,,False,False,False,0,,,,0,0,0.125799387693405,-0.125799387693405,-1.11983838130254,True,,,0,Cover-3,Zone,1
5267,2022101602,1453,"(8:46) (Shotgun) A.Rodgers FUMBLES (Aborted) at GB 30, RECOVERED by NYJ-L.Joyner at GB 34.",2,3,1,GB,NYJ,GB,33,08:46,0,0,N,77,0.647170308977365,0.352829691022635,1.86714103305712,SHOTGUN,3x1,10.0,,,,,False,UNKNOWN,,,,,,,,,0,False,OUTSIDE_RIGHT,,0,1,-0.118830565363169,0.118830565363169,-5.50974341237452,False,INSIDE ZONE,,0,Cover-1,Man,1
5290,2022110609,3743,"(4:29) (No Huddle, Shotgun) T.Brady pass short left to S.Miller to LA 34 for 9 yards (B.Wagner).",4,3,4,TB,LA,LA,43,04:29,9,13,N,67,0.328371446579695,0.671628553420305,2.04977157781832,SHOTGUN,2x2,26.0,C,5.0,72.62,34.89,False,TRADITIONAL,2.57999992370605,INSIDE_BOX,2.303,2.30299997329712,,False,False,False,0,,,,9,9,0.110036857426167,-0.110036857426167,1.4707988849259,True,,,0,Cover-6 Right,Zone,1
5329,2022103000,3809,(2:10) (Shotgun) R.Wilson scrambles left end to JAX 18 for 10 yards (A.Cisco).,4,3,5,DEN,JAX,JAX,28,02:10,17,14,N,82,0.469952754676342,0.530047245323658,3.21049921860686,SHOTGUN,3x1,6.0,R,,,,False,SCRAMBLE,2.55999994277954,,,,,,False,,0,False,INSIDE_LEFT,,10,10,-0.115211397409439,0.115211397409439,1.49503072194057,True,,,0,2-Man,Man,1
5340,2022102308,1614,"(:31) (Shotgun) D.Carr pass deep middle to M.Hollins for 26 yards, TOUCHDOWN.",2,2,7,LV,HOU,HOU,26,00:31,3,10,N,84,0.601879835128784,0.398120164871216,3.34367381513584,SHOTGUN,3x1,9.0,C,26.0,107.88,30.51,False,TRADITIONAL,3.70000004768372,INSIDE_BOX,3.136,3.13599991798401,,False,False,False,0,,,,26,26,0.130321111530066,-0.130321111530066,3.65632618486416,True,,,0,Cover-6 Right,Zone,1
5405,2022100906,413,"(6:53) (Shotgun) G.Smith pass deep left to D.Metcalf for 50 yards, TOUCHDOWN. Pass 25, YAC 25",1,3,5,SEA,NO,,50,06:53,3,0,N,60,0.66540415585041,0.33459584414959,2.02441272628494,SHOTGUN,3x1,4.0,C,25.0,84.4,41.73,False,SCRAMBLE,3.3199999332428,OUTSIDE_LEFT,4.571,4.19999980926514,,False,False,False,0,,,,50,50,-0.12694113701582,0.12694113701582,4.97558727371506,True,,,0,Cover-1,Man,1
5450,2022100211,1725,"(:22) (No Huddle, Shotgun) A.Rodgers pass short right intended for A.Lazard INTERCEPTED by Ja.Jones at GB 40. Ja.Jones for 40 yards, TOUCHDOWN.",2,3,9,GB,NE,GB,32,00:22,7,3,N,42,0.842326678335667,0.157673321664333,0.396496472530998,SHOTGUN,3x1,22.0,IN,8.0,52.86,3.37,False,TRADITIONAL,2.96000003814697,INSIDE_BOX,2.035,2.03500008583069,,False,False,False,0,,,,0,0,-0.231993764638901,0.231993764638901,-7.396496472531,True,,,0,Cover-1,Man,1
5453,2022100211,2635,"(15:00) R.Stevenson right tackle to NE 46 for 12 yards (D.Savage, K.Clark).",4,1,10,NE,GB,NE,34,15:00,17,17,N,76,0.673314843326807,0.326685156673193,1.63844893197529,SINGLEBACK,3x1,17.0,,,,,False,,,,,,,,,,0,False,INSIDE_RIGHT,,12,12,-0.104364134371281,0.104364134371281,0.797412420040928,False,COUNTER,CROSS LEAD,0,Cover-3,Zone,1
5493,2022102000,1618,"(2:00) (Shotgun) A.Dalton pass short middle intended for M.Callaway INTERCEPTED by M.Wilson at NO 38. M.Wilson for 38 yards, TOUCHDOWN.",2,1,10,NO,ARI,NO,35,02:00,14,14,N,45,0.515190660953522,0.484809339046478,0.769877607468516,SHOTGUN,3x1,13.0,IN,3.0,48.6,32.3,False,TRADITIONAL,3.70000004768372,INSIDE_BOX,2.569,2.56900000572205,,False,False,False,0,,,,0,0,0.199178479611874,-0.199178479611874,-7.76987760746852,True,,,0,Cover 6-Left,Zone,1
5510,2022103009,1806,(12:16) (Shotgun) B.Robinson up the middle to 50 for -1 yards (E.Speed).,3,4,1,WAS,IND,IND,49,12:16,3,7,N,61,0.357892498373985,0.642107501626015,1.05694226687774,PISTOL,2x2,6.0,,,,,False,,,,,,,,,,0,False,OUTSIDE_RIGHT,,-1,-1,0.11881185695529,-0.11881185695529,-4.07386459130794,False,MAN,LEAD,0,Cover-3,Zone,1
5534,2022092501,2837,(1:33) D.Pierce right tackle to CHI 5 for -3 yards (R.Smith). HST-K.Green was injured during the play.,3,3,1,HOU,CHI,CHI,2,01:33,20,17,N,108,0.450021460652351,0.549978539347649,5.58846497250488,I_FORM,2x1,8.0,,,,,False,,,,,,,,,,0,False,OUTSIDE_RIGHT,,-3,-3,0.127006255090237,-0.127006255090237,-2.64454146561911,False,INSIDE ZONE,LEAD,0,Red Zone,Other,1
5581,2022091801,1533,"(3:30) (Shotgun) J.Flacco sacked at CLV 20 for -8 yards (J.Clowney). FUMBLES (J.Clowney), RECOVERED by CLV-J.Clowney at CLV 21.",2,3,8,NYJ,CLE,CLE,12,03:30,14,7,N,22,0.686633765697479,0.313366234302521,3.56458992464468,SHOTGUN,2x2,7.0,S,,,,False,TRADITIONAL,3.25999999046326,INSIDE_BOX,,,2.502,False,False,False,0,,,,-9,-9,0.118167942389846,-0.118167942389846,-4.63953796727583,True,,,0,Cover-2,Zone,1
5640,2022091800,3898,(:46) (Shotgun) C.Edmonds up the middle to BLT 7 for 28 yards (M.Williams).,4,2,1,MIA,BAL,BAL,35,00:46,38,35,N,75,0.466758564114571,0.533241435885429,3.32105962157948,SHOTGUN,3x1,3.0,,,,,False,,,,,,,,,,0,False,INSIDE_RIGHT,,28,28,-0.2297053784132,0.2297053784132,1.99723754299339,False,INSIDE ZONE,READ OPTION;SPLIT,1,Cover-1,Man,1
5746,2022092513,3762,(2:13) (Shotgun) J.Garoppolo pass short middle intended for D.Samuel INTERCEPTED by J.Griffith (K.Jackson) at DEN 41. J.Griffith to DEN 42 for 1 yard (D.Samuel).,4,1,10,SF,DEN,SF,48,02:13,11,10,N,58,0.382119756191969,0.617880243808031,2.45653296273667,SHOTGUN,3x1,12.0,IN,11.0,68.41,30.88,False,TRADITIONAL,4.07000017166138,INSIDE_BOX,2.836,2.83599996566772,,True,False,False,0,,,,0,0,0.421800762414932,-0.421800762414932,-4.5426808570046,True,,,0,Cover-1,Man,1
5768,2022092513,3842,(1:55) M.Gordon left guard to DEN 47 for 4 yards (T.Hufanga).,4,3,9,DEN,SF,DEN,43,01:55,11,10,N,67,0.757442116737366,0.242557883262634,1.14583872654475,SINGLEBACK,2x2,6.0,,,,,False,,,,,,,,,,0,False,INSIDE_RIGHT,,4,4,-0.133581437170506,0.133581437170506,-1.11656153202057,False,MAN,,0,Cover-3,Zone,1
5800,2022100907,2588,(5:30) (Shotgun) Z.Wilson pass incomplete deep left to C.Davis.,3,4,1,NYJ,MIA,MIA,44,05:30,19,17,N,54,0.585345853120089,0.414654146879911,1.36044629523531,EMPTY,3x2,5.0,I,19.0,35.02,0.52,False,TRADITIONAL,3.95000004768372,INSIDE_BOX,2.57,2.5699999332428,,False,False,False,0,,,,0,0,-0.165936205536127,0.165936205536127,-4.1013798811473,True,,,0,Cover-1,Man,1
5810,2022102304,1759,"(3:35) (Shotgun) T.Etienne up the middle to NYG 5 for 12 yards (X.McKinney). FUMBLES (X.McKinney), RECOVERED by NYG-J.Love at NYG -2. Touchback.",2,2,10,JAX,NYG,NYG,17,03:35,11,10,N,27,0.707775991410017,0.292224008589983,4.24432343407534,SHOTGUN,3x1,8.0,,,,,False,,,,,,,,,,0,False,INSIDE_RIGHT,,12,-3,-0.120500039309263,0.120500039309263,-5.14526946702972,False,INSIDE ZONE,READ OPTION,1,Cover-1,Man,1
5831,2022101605,3738,(2:19) (Shotgun) A.Dalton pass incomplete short left to J.Johnson (T.Hendrickson).,4,3,4,NO,CIN,NO,31,02:19,26,24,N,41,0.761229395866394,0.238770604133606,0.830250127939507,SHOTGUN,2x2,6.0,I,-4.0,44.85,32.23,False,TRADITIONAL,4.30000019073486,INSIDE_BOX,3.17,3.17000007629395,,False,False,False,0,,,,0,0,-0.150490142405033,0.150490142405033,-1.4289338781964,True,,,0,Cover-3 Seam,Zone,1
5833,2022092900,2598,(4:56) (Shotgun) T.Bridgewater pass deep middle to T.Hill to CIN 5 for 64 yards (C.Awuzie).,3,1,10,MIA,CIN,MIA,31,04:56,14,12,N,79,0.59390189871192,0.40609810128808,1.68095063325018,SHOTGUN,3x1,8.0,C,59.0,26.92,25.17,True,TRADITIONAL,4.6399998664856,OUTSIDE_RIGHT,3.851,2.90000009536743,,False,False,False,0,,,,64,64,-0.171630654484034,0.171630654484034,4.24125367676606,True,POWER,,0,Quarters,Zone,1
5841,2022091102,3148,"(12:50) J.Fields pass deep middle to E.St. Brown for 18 yards, TOUCHDOWN.",4,3,2,CHI,SF,SF,18,12:50,7,10,N,28,0.471768815070391,0.528231184929609,4.25849061395274,I_FORM,2x1,6.0,C,18.0,8.22,37.44,True,TRADITIONAL,7.26000022888184,INSIDE_BOX,3.371,3.37100005149841,,False,False,False,0,,,,18,18,0.151775401085615,-0.151775401085615,2.74150938604726,True,UNDEFINED,,0,Cover-1,Man,1
5880,2022101602,888,"(1:42) (No Huddle, Shotgun) A.Rodgers pass deep left to A.Lazard pushed ob at NYJ 35 for 35 yards (L.Joyner).",1,3,7,GB,NYJ,GB,30,01:42,0,0,N,40,0.609228737652302,0.390771262347698,0.086621624417603,SHOTGUN,3x1,14.0,C,33.0,70.41,51.28,False,TRADITIONAL,5.01999998092651,INSIDE_BOX,2.77,2.76999998092651,,False,False,False,0,,,,35,35,0.10335760936141,-0.10335760936141,3.77950711234007,True,,,0,Cover-1,Man,1
5884,2022101610,3751,(4:07) D.Singletary right end to BUF 33 for no gain (N.Bolton; L.Sneed).,4,3,1,BUF,KC,BUF,33,04:07,20,17,N,77,0.628402352333069,0.371597647666931,1.46564301033504,SINGLEBACK,3x1,4.0,,,,,False,,,,,,,,,,0,False,OUTSIDE_RIGHT,,0,0,0.114770524203777,-0.114770524203777,-1.54220229154453,False,PULL LEAD,PITCH,0,Cover-1,Man,1
5927,2022092503,3416,(7:48) (Shotgun) J.Allen pass short right to D.Singletary pushed ob at MIA 41 for 22 yards (J.Holland).,4,3,10,BUF,MIA,BUF,37,07:48,21,17,N,73,0.704261519014835,0.295738480985165,0.599852960789576,EMPTY,3x2,10.0,C,11.0,63.13,47.58,False,TRADITIONAL,3.70000004768372,OUTSIDE_RIGHT,3.412,2.70000004768372,,False,False,False,0,,,,22,22,-0.149289757013321,0.149289757013321,2.6248822195339,True,,,0,Cover-1,Man,1
5989,2022101610,3662,(6:19) (Shotgun) P.Mahomes sacked at KC 22 for -5 yards (V.Miller).,4,3,6,KC,BUF,KC,27,06:19,20,17,N,37,0.66514764726162,0.33485235273838,0.0881642019376159,SHOTGUN,2x2,5.0,S,,,,False,TRADITIONAL,4.5,OUTSIDE_LEFT,,3.59999990463257,4.504,False,False,False,0,,,,-5,-5,-0.131727166473866,0.131727166473866,-1.81599500332959,True,,,0,Cover-1,Man,1
6027,2022110609,1050,"(13:08) (No Huddle, Shotgun) M.Stafford pass deep middle to C.Kupp for 69 yards, TOUCHDOWN.",2,2,11,LA,TB,LA,31,13:08,3,0,N,41,0.633446678519249,0.366553321480751,1.05051895789802,EMPTY,3x2,21.0,C,27.0,67.71,15.18,False,TRADITIONAL,3.05999994277954,INSIDE_BOX,2.87,2.86999988555908,,False,False,False,0,,,,69,69,-0.215378932654858,0.215378932654858,5.94948104210198,True,,,0,Cover-3 Seam,Zone,1
6047,2022103003,2901,(3:50) (Shotgun) T.Tagovailoa scrambles up the middle to DET 29 for 18 yards (J.Okudah).,3,3,6,MIA,DET,DET,47,03:50,27,24,N,57,0.515558771789074,0.484441228210926,1.76300498028286,SHOTGUN,3x1,5.0,R,,,,False,SCRAMBLE,3.67000007629395,,,,,,False,,0,False,OUTSIDE_RIGHT,,18,18,-0.111417375504971,0.111417375504971,2.50536752829794,True,,,0,Cover-1,Man,1
6051,2022100909,4017,"(:09) (Shotgun) C.Wentz pass short left intended for J.McKissic INTERCEPTED by D.Long at TEN 1. D.Long to TEN 47 for 46 yards (C.Leno). The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED. (Shotgun) C.Wentz pass short left intended for J.McKissic INTERCEPTED by D.Long at TEN 1. D.Long to TEN 1 for no gain (J.McKissic).",4,3,2,WAS,TEN,TEN,2,00:09,17,21,N,12,0.427410513907671,0.572589486092329,4.10501661786111,SHOTGUN,3x1,2.0,IN,1.0,10.25,17.37,False,TRADITIONAL,3.03999996185303,INSIDE_BOX,2.035,2.03500008583069,,False,False,False,0,,,,0,0,-0.419869527034462,0.419869527034461,-4.15354003204266,True,,,0,Red Zone,Other,1
6070,2022101610,4064,"(:56) (Shotgun) P.Mahomes pass short right intended for S.Moore INTERCEPTED by T.Johnson at KC 32. T.Johnson to KC 30 for 2 yards (J.Smith-Schuster). The Replay Official reviewed the interception ruling, and the play was Upheld. The ruling on the field stands.",4,1,10,KC,BUF,KC,30,00:56,20,24,N,40,0.149239255736272,0.850760744263728,1.13109178375453,SHOTGUN,3x1,11.0,IN,2.0,44.52,15.2,False,SCRAMBLE,3.63000011444092,OUTSIDE_RIGHT,3.671,3.5,,False,False,False,0,,,,0,0,-0.13981921148176,0.13981921148176,-4.78794135397766,True,,,0,Cover-2,Zone,1
6080,2022100203,958,"(12:23) (Shotgun) K.Murray pass short left intended for M.Brown INTERCEPTED by F.Luvu [M.Ioannidis] at ARZ 33. F.Luvu for 33 yards, TOUCHDOWN.",2,3,6,ARI,CAR,ARI,31,12:23,0,0,N,41,0.535213574767113,0.464786425232887,0.294158208882436,SHOTGUN,3x1,4.0,IN,2.0,44.04,36.18,False,TRADITIONAL,3.9300000667572,INSIDE_BOX,3.403,3.40300011634827,,False,False,False,0,,,,0,0,0.15097526833415,-0.15097526833415,-7.29415820888244,True,,,0,Cover-2,Zone,1
6108,2022110603,3689,"(1:25) (Shotgun) A.Rodgers pass short right to A.Dillon to DET 49 for 3 yards (C.Board). FUMBLES (C.Board), and recovers at DET 46. The Replay Official reviewed the ball was inbounds ruling, and the play was REVERSED. (Shotgun) A.Rodgers pass short right to A.Dillon to DET 49 for 3 yards (C.Board). FUMBLES (C.Board), ball out of bounds at DET 49.",4,3,5,GB,DET,GB,48,01:25,15,9,N,58,0.777206573014458,0.222793426985542,1.83527288993355,SHOTGUN,3x1,7.0,C,-1.0,57.27,8.84,False,TRADITIONAL,2.63000011444092,INSIDE_BOX,1.936,1.93599998950958,,False,False,False,0,,,,3,3,0.10475376235942,-0.10475376235942,-1.33825072448235,True,,,0,Cover-1,Man,1
6116,2022091809,741,"(:39) (Shotgun) C.Rush pass short left to T.Pollard for 47 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) C.Rush pass short left to T.Pollard to CIN 1 for 46 yards (V.Bell).",1,2,10,DAL,CIN,CIN,47,00:39,7,3,N,57,0.508173730224371,0.491826269775629,2.40391439129598,SHOTGUN,3x1,8.0,C,-5.0,62.33,17.6,False,TRADITIONAL,0.670000016689301,INSIDE_BOX,1.168,1.16799998283386,,False,False,False,0,,,,46,46,0.107033224776387,-0.107033224776387,4.08085389039479,True,PULL LEAD,,1,Cover-3,Zone,1
6124,2022091101,3789,(2:14) (Shotgun) B.Mayfield pass short left to D.Moore to CAR 46 for 26 yards (G.Delpit).,4,1,10,CAR,CLE,CAR,20,02:14,21,23,N,30,0.418137293308973,0.581862706691027,1.32660590321757,SHOTGUN,2x2,8.0,C,10.0,40.32,35.54,True,TRADITIONAL,0.490000009536743,INSIDE_BOX,2.068,2.06800007820129,,False,False,False,0,,,,26,26,0.149397358298302,-0.149397358298302,0.998723066295497,True,POWER,,1,Cover-3,Zone,1
6154,2022100909,3884,(:28) (Shotgun) C.Wentz pass short right to C.Samuel pushed ob at TEN 16 for 8 yards (T.Mitchell).,4,3,5,WAS,TEN,TEN,24,00:28,17,21,N,34,0.22023877799511,0.77976122200489,2.77476049645338,SHOTGUN,2x2,6.0,C,6.0,28.14,49.64,False,TRADITIONAL,3.21000003814697,INSIDE_BOX,2.068,2.06800007820129,,False,False,False,0,,,,8,8,0.244448047876358,-0.244448047876358,1.28523856250104,True,,,0,Cover-1,Man,1
6194,2022091101,3454,"(6:13) B.Mayfield pass deep middle to R.Anderson for 75 yards, TOUCHDOWN.",4,1,10,CAR,CLE,CAR,25,06:13,14,23,N,35,0.114319797605276,0.885680202394724,1.21430871495977,SINGLEBACK,3x1,14.0,C,47.0,80.77,32.86,False,TRADITIONAL,7.19000005722046,OUTSIDE_LEFT,3.768,3.5,,False,False,False,0,,,,75,75,0.193688526749611,-0.193688526749611,5.78569128504023,True,,,0,Quarters,Zone,1
6219,2022101607,3889,"(3:51) (Shotgun) M.Trubisky Aborted. M.Cole FUMBLES at PIT 28, recovered by PIT-M.Trubisky at PIT 20.",4,2,2,PIT,TB,PIT,33,03:51,20,18,N,77,0.725997094064951,0.274002905935049,1.2206415743567,SHOTGUN,3x1,3.0,,,,,False,UNKNOWN,,,,,,,,,0,False,OUTSIDE_RIGHT,,-13,-13,-0.138790879398584,0.138790879398584,-1.70095970761031,False,UNDEFINED,,0,Cover-1,Man,1
6273,2022110610,4348,(7:04) P.Mahomes pass deep middle to N.Gray to TEN 22 for 27 yards (R.McCreary).,5,3,1,KC,TEN,TEN,49,07:04,17,17,N,59,0.703005269224775,0.296994730775225,2.52360932470765,I_FORM,1x1,2.0,C,26.0,34.46,32.7,True,SCRAMBLE_ROLLOUT_RIGHT,8.90999984741211,OUTSIDE_RIGHT,5.572,2.0,,False,True,False,0,,,,27,27,0.105874178402197,-0.105874178402197,1.88561872806167,True,OUTSIDE ZONE,,0,Cover-1,Man,1
6288,2022091102,3402,(9:52) (Shotgun) T.Lance pass short middle intended for J.Jennings INTERCEPTED by E.Jackson at SF 47. E.Jackson to SF 21 for 26 yards (T.Lance).,4,3,5,SF,CHI,SF,41,09:52,13,10,N,51,0.608034864068031,0.391965135931969,0.612056318786927,SHOTGUN,3x1,7.0,IN,6.0,58.67,33.94,False,TRADITIONAL,2.74000000953674,INSIDE_BOX,2.469,2.46900010108948,,False,False,False,0,,,,0,0,0.199209582060575,-0.199209582060575,-5.14067612582585,True,,,0,Cover-1,Man,1
6304,2022103001,3726,(1:45) (Shotgun) P.Walker pass incomplete deep middle to D.Moore (D.Alford).,4,4,17,CAR,ATL,CAR,18,01:45,31,28,N,28,0.857362192124128,0.142637807875872,-1.49982308782637,SHOTGUN,3x1,13.0,I,26.0,52.95,28.3,False,TRADITIONAL,4.82000017166138,INSIDE_BOX,4.037,4.03700017929077,,False,False,False,0,,,,0,0,0.136410062899813,-0.136410062899813,-3.13694301282521,True,,,0,Cover-2,Zone,1
6329,2022101605,960,"(:51) (Shotgun) J.Burrow pass short middle to J.Mixon for 9 yards, TOUCHDOWN. Pass 4, YAC 5",1,3,9,CIN,NO,NO,9,00:51,7,0,N,101,0.555961966514587,0.444038033485413,3.90613725082949,EMPTY,3x2,5.0,C,4.0,104.59,15.1,False,TRADITIONAL,1.60000002384186,INSIDE_BOX,2.569,2.56900000572205,,False,False,False,0,,,,9,9,-0.103321019560099,0.103321019560099,3.09386274917051,True,,,0,Red Zone,Other,1
6355,2022100906,4083,"(5:33) (Shotgun) L.Kidd and L.Young reported in as eligible.  T.Hill left tackle for 60 yards, TOUCHDOWN.",4,3,1,NO,SEA,NO,40,05:33,31,32,N,50,0.57591350376606,0.42408649623394,1.77428308269009,SHOTGUN,1x1,7.0,,,,,False,DESIGNED_RUN,5.15000009536743,,,,,,,,0,False,INSIDE_LEFT,,60,60,0.258605409413576,-0.258605409413576,5.22571691730991,False,COUNTER,CROSS LEAD;QB RUNS,0,Cover-3,Zone,1
6395,2022102000,702,(2:13) (Shotgun) A.Dalton pass deep middle intended for M.Callaway INTERCEPTED by A.Hamilton at ARZ -9. Touchback.,1,3,8,NO,ARI,ARI,10,02:13,3,7,N,20,0.321493200957775,0.678506799042225,3.99113457940985,SHOTGUN,3x1,7.0,IN,10.0,3.21,21.64,False,TRADITIONAL,3.53999996185303,INSIDE_BOX,2.502,2.50200009346008,,False,False,False,0,,,,0,0,0.114281617105007,-0.114281617105007,-4.81799051875714,True,,,0,Cover-3,Zone,1
6406,2022110610,4640,(2:13) (Shotgun) M.Willis pass incomplete short right to R.Woods (L.Sneed).,5,4,26,TEN,KC,TEN,9,02:13,20,17,N,19,0.88304152465519,0.11695847534481,-1.29459742782637,EMPTY,3x2,23.0,I,9.0,28.51,18.46,False,TRADITIONAL,2.88000011444092,INSIDE_BOX,2.436,2.43600010871887,,False,False,False,0,,,,0,0,0.11695847534481,-0.11695847534481,1.29459742782637,True,,,0,Cover-2,Zone,1
6434,2022110609,3817,"(3:35) (No Huddle, Shotgun) T.Brady pass short left to C.Otton to LA 7 for 19 yards (D.Long).",4,3,2,TB,LA,LA,26,03:35,9,13,N,84,0.408931393176317,0.591068606823683,3.29731154162437,SHOTGUN,3x1,20.0,C,2.0,85.88,41.55,False,TRADITIONAL,2.34999990463257,INSIDE_BOX,1.535,1.5349999666214,,False,True,False,0,,,,19,19,0.184738986194134,-0.184738986194134,2.09416837268509,True,,,0,Cover-3,Zone,1
6445,2022103003,3014,"(:17) (Shotgun) T.Tagovailoa pass short left to M.Gesicki for 11 yards, TOUCHDOWN. MIA-L.Eichenberg was injured during the play. He is Out.",3,3,3,MIA,DET,DET,11,00:17,27,24,N,21,0.416351217776537,0.583648782223463,4.38978321955074,SHOTGUN,3x1,2.0,C,11.0,5.45,18.03,False,TRADITIONAL,1.85000002384186,INSIDE_BOX,2.503,2.50300002098083,,False,False,False,0,,,,11,11,-0.111619800329208,0.111619800329208,2.61021678044926,True,,,0,Red Zone,Other,1
6505,2022102307,3864,(2:00) (Shotgun) B.Rypien pass incomplete deep right to C.Sutton (A.Gardner).,4,4,3,DEN,NYJ,NYJ,25,02:00,9,16,N,85,0.147887460887432,0.852112539112568,2.19850001187297,SHOTGUN,3x1,7.0,I,25.0,110.23,5.05,False,TRADITIONAL,2.32999992370605,INSIDE_BOX,2.369,2.36899995803833,,False,False,False,0,,,,0,0,-0.139327624347061,0.139327624347061,-3.56179267441621,True,,,0,Cover-1,Man,1
6553,2022092500,586,"(5:44) A.Kamara right tackle to NO 43 for -2 yards (F.Luvu). FUMBLES (F.Luvu), touched at NO 42, RECOVERED by CAR-M.Haynes at NO 44. M.Haynes for 44 yards, TOUCHDOWN. Penalty on NO-N.Vannett, Offensive Holding, declined.",1,1,10,NO,CAR,NO,45,05:44,0,0,N,65,0.378698471933603,0.621301528066397,2.74787822179496,SINGLEBACK,2x2,16.0,,,,,False,UNKNOWN,,,,,,,,,0,False,OUTSIDE_LEFT,0.0,-3,-45,0.264214862138033,-0.264214862138033,-9.74787822179496,False,OUTSIDE ZONE,,0,Cover-3,Zone,1
6568,2022103009,2443,(:11) (Shotgun) S.Ehlinger pass short left to P.Campbell pushed ob at WAS 25 for 38 yards (B.McCain).,3,2,11,IND,WAS,IND,37,00:11,6,7,N,73,0.507318370044231,0.492681629955769,1.18750054528937,SHOTGUN,2x2,9.0,C,0.0,73.28,11.59,True,TRADITIONAL,0.610000014305115,INSIDE_BOX,1.669,1.6690000295639,,False,False,False,0,,,,38,38,0.110803410410881,-0.110803410410881,3.13744635356124,True,UNDEFINED,,0,Cover-1,Man,1
